_id,service_name,sequence,name_mm,road_mm,the_geom
210,3,30,ဘုရားလမ်း,လေးထောင့်ကန်လမ်း,0101000020E61000000B7C45B75E0C584039B709F7CAD43040
211,3,31,ဇဝန,လေးထောင့်ကန်လမ်း,0101000020E6100000187959130B0C584036751E15FFD33040
212,3,32,ခပ်ချီးယား,လေးထောင့်ကန်လမ်း,0101000020E6100000D905836BEE0B58409FE8BAF083D33040
213,3,33,အသင်းတိုက်,လေးထောင့်ကန်လမ်း,0101000020E6100000CF4BC5C6BC0B5840B857E6ADBAD23040
214,3,34,သံလမ်း,လေးထောင့်ကန်လမ်း,0101000020E61000008E91EC116A0B5840E2783E03EAD13040
215,3,35,လမ်းဆုံ,အရှေ့မြင်းပြိုင်လမ်း,0101000020E6100000A9A10DC0060B58406AA0F99CBBD13040
216,3,36,ကျောင်းရှေ့,အရှေ့မြင်းပြိုင်လမ်း,0101000020E6100000B3CD8DE9090B5840F64201DBC1D03040
217,3,37,ဗျိုင်းရေအိုးစင်,ဗညားဒလလမ်း,0101000020E61000008DF0F620040B5840527C7C4276CE3040
218,3,38,သီတာ,ဗညားဒလလမ်း,0101000020E610000098FBE428400B584033A31F0DA7CC3040
219,3,39,အောင်မင်္ဂလာ,ဗညားဒလလမ်း,0101000020E6100000FC8F4C874E0B584067D65240DACB3040
220,3,40,ယုဇနပလာဇာ/လမ်းကျယ်,ဗညားဒလလမ်း,0101000020E610000011C8258E3C0B5840A9A3E36A64CB3040
221,3,41,မင်္ဂလာမွန်ဈေး,စက်ရုံလမ်း,0101000020E6100000BC5D2F4D110B58408DB800344ACB3040
222,3,46,ဗျိုင်းရေအိုးစင်,ဗညားဒလလမ်း,0101000020E61000000A12DBDD030B5840A5BF97C283CE3040
223,3,47,ကျောင်းရှေ့,အရှေ့မြင်းပြိုင်လမ်း,0101000020E6100000B265F9BA0C0B5840F2ED5D83BED03040
224,3,48,လမ်းဆုံ,အရှေ့မြင်းပြိုင်လမ်း,0101000020E6100000B3CD8DE9090B5840280F0BB5A6D13040
225,3,49,သံလမ်း,လေးထောင့်ကန်လမ်း,0101000020E61000009013268C660B5840207BBDFBE3D13040
226,3,50,အသင်းတိုက်,လေးထောင့်ကန်လမ်း,0101000020E610000040A54A94BD0B5840ECDFF599B3D23040
227,3,51,ခပ်ချီးယား,လေးထောင့်ကန်လမ်း,0101000020E6100000CC09DAE4F00B58406C43C5387FD33040
228,3,52,ဇဝန,လေးထောင့်ကန်လမ်း,0101000020E61000000307B474050C5840B894F3C5DED33040
229,3,53,ဘုရားလမ်း,လေးထောင့်ကန်လမ်း,0101000020E6100000FFE7305F5E0C584018778368ADD43040
230,3,54,ဘီအိုစီ,လေးထောင့်ကန်လမ်း,0101000020E61000000ED76A0F7B0C58409082A7902BD53040
231,3,55,ကုလားစု,လေးထောင့်ကန်လမ်း,0101000020E6100000A7B228ECA20C58408E76DCF0BBD53040
232,3,56,ဘဝမြင့်,လေးထောင့်ကန်လမ်း,0101000020E6100000CF68AB92C80C5840AF40F4A44CD63040
233,3,57,မေတ္တာရွှေရည်,လေးထောင့်ကန်လမ်း,0101000020E61000000F5EBBB4E10C5840718E3A3AAED63040
234,3,58,စံပြဈေး/ ငမိုးရိပ်,လေးထောင့်ကန်လမ်း,0101000020E6100000F357C85C190D58407D9752978CD73040
235,3,59,ကားကြီးဂိတ်,အမှတ်(၂)လမ်းမ,0101000020E610000071C63027680D58401268B0A9F3D83040
236,3,60,တံတားဖြူ,အမှတ်(၂)လမ်းမ,0101000020E61000003C139A24960D5840CCB392567CDB3040
237,3,61,တောင်/မြောက်လမ်းဆုံ,ပြည်ထောင်စုလမ်းမကြီး,0101000020E610000036936FB6B90D584024624A24D1DB3040
238,3,62,သံလမ်း,ပြည်ထောင်စုလမ်းမကြီး,0101000020E61000008751103CBE0D5840AE62F19BC2DA3040
239,3,63,ပန်းခြံ,ပြည်ထောင်စုလမ်းမကြီး,0101000020E6100000BD715298F70D58406D1E87C1FCD93040
240,3,64,ယောက်ကော်,ပြည်ထောင်စုလမ်းမကြီး,0101000020E61000005B785E2A360E5840BDE5EAC726D93040
241,3,65,သစ်ဆိုင်ကွေ့,ပြည်ထောင်စုလမ်းမကြီး,0101000020E6100000687A89B14C0E5840D0D6C1C1DED83040
242,3,66,ကုန်ပဒေသာ,စည်ပင်လမ်း,0101000020E6100000F836FDD98F0E58406B2C616D8CD93040
243,3,67,ဂိတ်ဟောင်း,စည်ပင်လမ်း,0101000020E610000080290307B40E5840894336902EDA3040
244,3,68,ကျောင်းရှေ့,စည်ပင်လမ်း,0101000020E6100000B9DFA128D00E584082C5E1CCAFDA3040
245,3,69,ကျန်းမာရေး,စည်ပင်လမ်း,0101000020E6100000FF91E9D0E90E58407505DB8827DB3040
246,3,70,(၁၈) ကွေ့,စည်ပင်လမ်း,0101000020E61000000A12DBDD030F584086E3F90CA8DB3040
247,3,71,တံတားထိပ်,မောင်းမကန်ကန်သာလမ်း,0101000020E610000087DBA161310F5840B3075A8121DB3040
248,3,72,ဘုန်းကြီးကျောင်းကွေ့,မောင်းမကန်ကန်သာလမ်း,0101000020E6100000E202D0285D0F58400C8FFD2C96DA3040
249,3,73,အဝေရာ,မောင်းမကန်ကန်သာလမ်း,0101000020E6100000AC3B16DBA40F584044C02154A9D93040
250,3,74,ဧရာဝဏ်,မောင်းမကန်ကန်သာလမ်း,0101000020E61000004696CCB1BC0F58403F55850662D93040
251,3,77,သိမ်ကျောင်း,ဧရာဝဏ်လမ်းမကြီး,0101000020E6100000A661F888980F5840DCF3FC69A3D63040
252,3,78,ရတနာလမ်း,ပဲခူးမြစ်လမ်း,0101000020E61000007022FAB5F50F5840BB63B14D2AD63040
253,3,79,မြနန္ဒာ,ပဲခူးမြစ်လမ်း,0101000020E61000004A95287B4B10584040C23060C9D53040
254,3,80,မဝတရုံးရှေ့/အိုးအိမ်,ပဲခူးမြစ်လမ်း,0101000020E6100000CFF6E80DF7105840F3203D450ED53040
255,3,81,မုခ်ဦး (ယုဇနဥယျာဉ်),ပဲခူးမြစ်လမ်း,0101000020E6100000927538BA4A115840EA76F69507D53040
256,3,82,ပိတောက်ကွေ့,ကျွန်းရွှေဝါလမ်း,0101000020E61000004E7CB5A338115840FBB1497EC4D33040
257,3,83,(၁၁) လမ်း,ကျွန်းရွှေဝါလမ်း,0101000020E6100000300F99F22111584037FE4465C3D23040
258,4,1,(၃၂) ဂိတ်,ကျွန်းရွှေဝါလမ်း,0101000020E6100000BC74931804115840B7F1272A1BD23040
259,4,2,(၁၁) လမ်း,ကျွန်းရွှေဝါလမ်း,0101000020E61000004567994528115840D542C9E4D4D23040
260,4,3,ပိတောက်ကွေ့,ကျွန်းရွှေဝါလမ်း,0101000020E61000004E7CB5A338115840FBB1497EC4D33040
261,4,4,မုခ်ဦး (ယုဇနဥယျာဉ်),ပဲခူးမြစ်လမ်း,0101000020E6100000DCBDDC2747115840596B28B517D53040
262,4,5,မဝတရုံးရှေ့/အိုးအိမ်,ပဲခူးမြစ်လမ်း,0101000020E6100000C5E40D30F31058409CC24A0515D53040
263,4,6,မြနန္ဒာ,ပဲခူးမြစ်လမ်း,0101000020E61000005BB56B425A105840BA13ECBFCED53040
264,4,7,ရတနာလမ်း,ပဲခူးမြစ်လမ်း,0101000020E61000007022FAB5F50F5840BB63B14D2AD63040
265,4,8,သိမ်ကျောင်း,ဧရာဝဏ်လမ်းမကြီး,0101000020E6100000A3772AE09E0F5840B4E55C8AABD63040
266,4,9,(၆၅) ရပ်ကွက်,ဧရာဝဏ်လမ်းမကြီး,0101000020E61000006825ADF8860F58404B1FBAA0BED53040
267,4,10,ဆောက်လုပ်ရေး,ဧရာဝဏ်လမ်းမကြီး,0101000020E6100000F5F23B4D660F58405EBD8A8C0ED43040
268,4,11,အလိုတော်ပြည့်,ဧရာဝဏ်လမ်းမကြီး,0101000020E61000000C59DDEA390F58407FF78E1A13D23040
269,4,12,သစ်ဆိတ်,ဧရာဝဏ်လမ်းမကြီး,0101000020E6100000D23AAA9A200F5840C72C7B12D8D03040
270,4,13,အာဆီယံ,တိုင်းရင်းသားကျေးရွာ,0101000020E6100000EC6D3315E20E584023A0C211A4CE3040
271,4,15,ဆောက်လုပ်ရေး,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E6100000A9A0A2EA570E58407592AD2EA7CC3040
272,4,16,(၁၃) ဂိတ်,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E6100000EEB1F4A10B0E584055A1815836CB3040
273,4,17,ဂိတ်ဝ,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E6100000A06F0B96EA0D5840C3F5285C8FCA3040
274,4,18,ခန်းမ,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E6100000342BDB87BC0D58406808C72C7BCA3040
275,4,19,(၄၉) အစိမ်းဂိတ်,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E6100000C90050C58D0D58408BFB8F4C87CA3040
276,4,20,ကြယ်ငါးပွင့်,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E6100000916456EF700D5840A391CF2B9ECA3040
277,4,21,ဝေဇယန္တာ,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E610000021020EA14A0D5840EA77616BB6CA3040
278,4,22,(၅) ကွေ့,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E6100000F1F5B52E350D584011AAD4EC81CA3040
279,4,23,နယ်မြေရုံး,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E6100000DE3994A12A0D58405E0EBBEF18CA3040
280,4,24,ဆီဆိုင်,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E6100000A6B73F170D0D58408BFA2477D8C83040
281,4,25,မီးသွေးဆိုင်,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E61000008597E0D4070D584056EF703B34C83040
282,4,26,ကျောင်းရှေ့,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E61000006005F86EF30C5840941799805FC73040
283,4,27,ရှုခင်းသာ,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E6100000F38FBE49D30C584095B6B8C667C63040
284,4,28,ဓမ္မာရုံ,ယမုံနာလမ်း,0101000020E6100000404B57B08D0C584093C7D3F203C73040
285,4,29,(၃) ဂိတ်ဟောင်း,မြင်တော်သာလမ်း,0101000020E61000001633C2DB830C584054E23AC615C73040
286,4,30,မာန်ပြေ,ယမုံနာလမ်း,0101000020E6100000F8DF4A766C0C58407C8159A148C73040
287,4,31,ရန်ပြေ,ယမုံနာလမ်း,0101000020E6100000BBB72231410C5840857B65DEAAC73040
288,4,32,သင်္ဘောကျင်း,ယမုံနာလမ်း,0101000020E61000005AB91798150C584072C45A7C0AC83040
289,4,33,အိုးရှင်း,မဟာဗန္ဓုလလမ်း,0101000020E610000073F7393E5A0B584075029A081BC63040
290,4,34,မဆလာစက်/ ဂန္ဓီ,အနော်ရထာလမ်း,0101000020E61000000074982F2F0B5840245F09A4C4C63040
291,4,35,လမ်း(၅၀),အနော်ရထာလမ်း,0101000020E61000007F6C921FF10A584044FD2E6CCDC63040
292,4,36,(၄၆) လမ်း,အနော်ရထာလမ်း,0101000020E6100000BCC96FD1C90A58408C118942CBC63040
293,4,37,ပန်းဆိုးတန်း,အနော်ရထာလမ်း,0101000020E610000067EE21E17B0A5840AE9CBD33DAC63040
294,4,38,ဘားလမ်း,အနော်ရထာလမ်း,0101000020E6100000F2B1BB40490A5840E6965643E2C63040
295,4,40,ဆူးလေပန်းခြံ,မဟာဗန္ဓုလလမ်း / မဟာဗန္ဓုလဥယျာဉ်,0101000020E6100000C03DCF9F360A5840EF53556820C63040
296,4,41,ပန်းဆိုးတန်း,မဟာဗန္ဓုလလမ်း,0101000020E6100000508F6D19700A5840894336902EC63040
297,4,42,ဘိုကလေးဈေး,မဟာဗန္ဓုလလမ်း,0101000020E6100000A52DAEF1990A5840274EEE7728C63040
298,4,43,(၄၆) လမ်း,မဟာဗန္ဓုလလမ်း,0101000020E610000005F86EF3C60A5840892650C422C63040
299,4,44,လမ်း(၅၀),မဟာဗန္ဓုလလမ်း,0101000020E6100000CFF3A78DEA0A584085D1AC6C1FC63040
300,4,45,ဂန္ဓီ,မဟာဗန္ဓုလလမ်း,0101000020E6100000F35A09DD250B5840130D52F014C63040
301,4,46,အိုးရှင်း,မဟာဗန္ဓုလလမ်း,0101000020E61000008192020B600B5840520FD1E80EC63040
302,4,47,သင်္ဘောကျင်း,ယမုံနာလမ်း,0101000020E610000048FDF50A0B0C5840B51B7DCC07C83040
303,4,48,ရန်ပြေ,ယမုံနာလမ်း,0101000020E6100000B32781CD390C5840C8D2872EA8C73040
304,4,49,မာန်ပြေ,ယမုံနာလမ်း,0101000020E6100000EF1B5F7B660C58400ADAE4F049C73040
305,4,50,(၃) ဂိတ်ဟောင်း,မြင်တော်သာလမ်း,0101000020E610000011AAD4EC810C584009E1D1C611C73040
306,4,51,ဓမ္မာရုံ,ယမုံနာလမ်း,0101000020E610000072A59E05A10C58403FA88B14CAC63040
307,4,52,ရှုခင်းသာ,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E61000000F5EBBB4E10C5840C4CC3E8F51C63040
308,4,53,ကျောင်းရှေ့,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E610000075779D0DF90C584065C746205EC73040
309,4,54,မီးသွေးဆိုင်,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E610000090DD054A0A0D58406667D13B15C83040
310,4,55,ဆီဆိုင်,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E6100000AF95D05D120D5840F9122A38BCC83040
311,4,56,နယ်မြေရုံး,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E6100000E97FB9162D0D58405A7F4B00FEC93040
312,4,57,(၅) ကွေ့,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E610000011E2CAD93B0D5840809E060C92CA3040
313,4,58,ဝေဇယန္တာ,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E61000002F3201BF460D58404C33DDEBA4CA3040
314,4,59,ကြယ်ငါးပွင့်,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E61000007C0C569C6A0D5840054D4BAC8CCA3040
315,4,60,(၄၉) အစိမ်းဂိတ်,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E6100000C170AE61860D584025B1A4DC7DCA3040
316,4,61,ခန်းမ,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E6100000355F251FBB0D5840D520CCED5ECA3040
317,4,62,ဂိတ်ဝ,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E61000008D9944BDE00D5840212235ED62CA3040
318,4,63,(၁၃) ဂိတ်,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E6100000ED6305BF0D0E5840EBC726F911CB3040
319,4,64,ဆောက်လုပ်ရေး,ရှူ့ခင်းသာမြို့ပတ်လမ်း,0101000020E6100000A8380EBC5A0E58405DFC6D4F90CC3040
320,4,65,အာဆီယံ,တိုင်းရင်းသားကျေးရွာ,0101000020E6100000E25B5837DE0E5840C8B260E28FCE3040
321,4,68,သစ်ဆိတ်,ဧရာဝဏ်လမ်းမကြီး,0101000020E6100000E7C6F484250F58401DAF40F4A4D03040
322,4,69,အလိုတော်ပြည့်,ဧရာဝဏ်လမ်းမကြီး,0101000020E610000021CB82893F0F5840C91CCBBBEAD13040
323,4,70,ဆောက်လုပ်ရေး,ဧရာဝဏ်လမ်းမကြီး,0101000020E6100000FA7B293C680F58406D6FB72407D43040
324,4,71,(၆၅) ရပ်ကွက်,ဧရာဝဏ်လမ်းမကြီး,0101000020E610000089450C3B8C0F58401CCF6740BDD53040
325,4,74,သိမ်ကျောင်း,ဧရာဝဏ်လမ်းမကြီး,0101000020E6100000994BAAB69B0F5840CFBA46CB81D63040
326,4,75,ရတနာလမ်း,ပဲခူးမြစ်လမ်း,0101000020E61000009B20EA3E001058406405BF0D31D63040
327,4,76,မြနန္ဒာ,ပဲခူးမြစ်လမ်း,0101000020E61000004A95287B4B10584040C23060C9D53040
328,4,77,မဝတရုံးရှေ့/အိုးအိမ်,ပဲခူးမြစ်လမ်း,0101000020E6100000CFF6E80DF7105840F3203D450ED53040
329,4,78,မုခ်ဦး (ယုဇနဥယျာဉ်),ပဲခူးမြစ်လမ်း,0101000020E6100000927538BA4A115840EA76F69507D53040
330,4,79,ပိတောက်ကွေ့,ကျွန်းရွှေဝါလမ်း,0101000020E61000004CC631923D115840C3B7B06EBCD33040
